,PROV_REF_ID,DPTO,circuito,P02,P02_count
3727,4.0,14182.0,00393,1,1917
3728,4.0,14182.0,00393,2,1997
3729,4.0,14182.0,00394,1,1004
3730,4.0,14182.0,00394,2,995
3731,4.0,14182.0,00395,1,1197
3732,4.0,14182.0,00395,2,1208
3733,4.0,14182.0,00396,1,3252
3734,4.0,14182.0,00396,2,3391
3735,4.0,14182.0,00397,1,770
3736,4.0,14182.0,00397,2,687
3737,4.0,14182.0,00400,1,1195
3738,4.0,14182.0,00400,2,1219
3739,4.0,14182.0,00401,1,235
3740,4.0,14182.0,00401,2,168
3741,4.0,14182.0,00402,1,690
3742,4.0,14182.0,00402,2,651
3743,4.0,14182.0,0372A,1,142
3744,4.0,14182.0,0372A,2,124
3745,4.0,14182.0,0396A,1,137
3746,4.0,14182.0,0396A,2,96
3747,4.0,14182.0,0397A,1,156
3748,4.0,14182.0,0397A,2,113
3749,5.0,18007.0,00067,1,1929
3750,5.0,18007.0,00067,2,1917
3751,5.0,18007.0,00068,1,8616
3752,5.0,18007.0,00068,2,9248
3753,5.0,18007.0,00069,1,193
3754,5.0,18007.0,00069,2,175
3755,5.0,18007.0,00070,1,843
3756,5.0,18007.0,00070,2,714
3757,5.0,18007.0,00071,1,806
3758,5.0,18007.0,00071,2,678
3759,5.0,18014.0,00145,1,474
3760,5.0,18014.0,00145,2,500
3761,5.0,18014.0,00146,1,157
3762,5.0,18014.0,00146,2,128
3763,5.0,18014.0,00147,1,215
3764,5.0,18014.0,00147,2,170
3765,5.0,18021.0,00001,1,4750
3766,5.0,18021.0,00001,2,5828
3767,5.0,18021.0,00002,1,4960
3768,5.0,18021.0,00002,2,5921
3769,5.0,18021.0,00003,1,1759
3770,5.0,18021.0,00003,2,2414
3771,5.0,18021.0,00004,1,4017
3772,5.0,18021.0,00004,2,5285
3773,5.0,18021.0,00005,1,5107
3774,5.0,18021.0,00005,2,6214
3775,5.0,18021.0,00006,1,3701
3776,5.0,18021.0,00006,2,4266
3777,5.0,18021.0,00007,1,5439
3778,5.0,18021.0,00007,2,6693
3779,5.0,18021.0,00008,1,9939
3780,5.0,18021.0,00008,2,10770
3781,5.0,18021.0,00009,1,6552
3782,5.0,18021.0,00009,2,7193
3783,5.0,18021.0,00010,1,4973
3784,5.0,18021.0,00010,2,5521
3785,5.0,18021.0,00011,1,1007
3786,5.0,18021.0,00011,2,993
3787,5.0,18021.0,0002A,1,7804
3788,5.0,18021.0,0002A,2,8565
3789,5.0,18021.0,0005A,1,24678
3790,5.0,18021.0,0005A,2,27979
3791,5.0,18021.0,0005B,1,9595
3792,5.0,18021.0,0005B,2,11304
3793,5.0,18021.0,0005C,1,12286
3794,5.0,18021.0,0005C,2,13390
3795,5.0,18021.0,0007A,1,5092
3796,5.0,18021.0,0007A,2,5702
3797,5.0,18021.0,0007B,1,7622
3798,5.0,18021.0,0007B,2,8382
3799,5.0,18021.0,0009A,1,646
3800,5.0,18021.0,0009A,2,313
3801,5.0,18021.0,0011A,1,475
3802,5.0,18021.0,0011A,2,482
3803,5.0,18028.0,00102,1,1546
3804,5.0,18028.0,00102,2,1509
3805,5.0,18028.0,00103,1,283
3806,5.0,18028.0,00103,2,123
3807,5.0,18028.0,00104,1,404
3808,5.0,18028.0,00104,2,298
3809,5.0,18028.0,00105,1,201
3810,5.0,18028.0,00105,2,160
3811,5.0,18028.0,00106,1,2740
3812,5.0,18028.0,00106,2,2651
3813,5.0,18028.0,0105A,1,1452
3814,5.0,18028.0,0105A,2,1394
3815,5.0,18035.0,00017,1,10324
3816,5.0,18035.0,00017,2,12349
3817,5.0,18035.0,00018,1,1267
3818,5.0,18035.0,00018,2,968
3819,5.0,18035.0,00019,1,488
3820,5.0,18035.0,00019,2,351
3821,5.0,18035.0,00020,1,229
3822,5.0,18035.0,00020,2,103
3823,5.0,18035.0,00021,1,463
3824,5.0,18035.0,00021,2,367
3825,5.0,18035.0,00022,1,1697
3826,5.0,18035.0,00022,2,1623
3827,5.0,18042.0,00073,1,462
3828,5.0,18042.0,00073,2,442
3829,5.0,18042.0,00074,1,319
3830,5.0,18042.0,00074,2,296
3831,5.0,18042.0,00075,1,530
3832,5.0,18042.0,00075,2,493
3833,5.0,18042.0,00076,1,2273
3834,5.0,18042.0,00076,2,2470
3835,5.0,18042.0,0073A,1,402
3836,5.0,18042.0,0073A,2,422
3837,5.0,18049.0,00030,1,6244
3838,5.0,18049.0,00030,2,7133
3839,5.0,18049.0,00031,1,914
3840,5.0,18049.0,00031,2,891
3841,5.0,18049.0,00032,1,871
3842,5.0,18049.0,00032,2,853
3843,5.0,18049.0,00033,1,359
3844,5.0,18049.0,00033,2,332
3845,5.0,18049.0,00034,1,476
3846,5.0,18049.0,00034,2,427
3847,5.0,18049.0,00035,1,480
3848,5.0,18049.0,00035,2,422
3849,5.0,18049.0,0032A,1,443
3850,5.0,18049.0,0032A,2,380
3851,5.0,18056.0,00132,1,1397
3852,5.0,18056.0,00132,2,1635
3853,5.0,18056.0,00133,1,925
3854,5.0,18056.0,00133,2,928
3855,5.0,18056.0,00134,1,212
3856,5.0,18056.0,00134,2,160
3857,5.0,18063.0,00083,1,1520
3858,5.0,18063.0,00083,2,1789
3859,5.0,18063.0,00084,1,506
3860,5.0,18063.0,00084,2,440
3861,5.0,18063.0,00085,1,508
3862,5.0,18063.0,00085,2,475
3863,5.0,18063.0,00086,1,101
3864,5.0,18063.0,00087,1,302
3865,5.0,18063.0,00087,2,270
3866,5.0,18063.0,00088,1,451
3867,5.0,18063.0,00088,2,394
3868,5.0,18063.0,00090,1,1393
3869,5.0,18063.0,00090,2,1389
3870,5.0,18063.0,0087A,1,227
3871,5.0,18063.0,0087A,2,181
3872,5.0,18070.0,00012,1,2284
3873,5.0,18070.0,00012,2,2838
3874,5.0,18070.0,00013,1,935
3875,5.0,18070.0,00013,2,929
3876,5.0,18070.0,00014,1,2406
3877,5.0,18070.0,00014,2,2444
3878,5.0,18070.0,00015,1,1233
3879,5.0,18070.0,00015,2,1160
3880,5.0,18070.0,00016,1,1652
3881,5.0,18070.0,00016,2,1475
3882,5.0,18070.0,0012A,1,2606
3883,5.0,18070.0,0012A,2,3240
3884,5.0,18070.0,0012B,1,2123
3885,5.0,18070.0,0012B,2,2478
3886,5.0,18070.0,0012C,1,14813
3887,5.0,18070.0,0012C,2,17236
3888,5.0,18070.0,0013A,1,857
3889,5.0,18070.0,0013A,2,807
3890,5.0,18077.0,00141,1,536
3891,5.0,18077.0,00141,2,573
3892,5.0,18077.0,00142,1,2046
3893,5.0,18077.0,00142,2,2135
3894,5.0,18077.0,00143,1,280
3895,5.0,18077.0,00143,2,270
3896,5.0,18077.0,00144,1,202
3897,5.0,18077.0,00144,2,176
3898,5.0,18084.0,00112,1,3918
3899,5.0,18084.0,00112,2,4342
3900,5.0,18084.0,00113,1,2440
3901,5.0,18084.0,00113,2,2517
3902,5.0,18084.0,00114,1,539
3903,5.0,18084.0,00114,2,407
3904,5.0,18084.0,00115,1,110
3905,5.0,18084.0,00116,1,106
3906,5.0,18084.0,00117,1,460
3907,5.0,18084.0,00117,2,358
3908,5.0,18084.0,00118,1,563
3909,5.0,18084.0,00118,2,521
3910,5.0,18084.0,00119,1,1668
3911,5.0,18084.0,00119,2,1594
3912,5.0,18084.0,00120,1,249
3913,5.0,18084.0,00120,2,112
3914,5.0,18084.0,0117A,1,193
3915,5.0,18084.0,0117A,2,151
3916,5.0,18091.0,00036,1,5354
3917,5.0,18091.0,00036,2,5425
3918,5.0,18091.0,00037,1,1080
3919,5.0,18091.0,00037,2,1036
3920,5.0,18091.0,00038,1,1817
3921,5.0,18091.0,00038,2,1747
3922,5.0,18091.0,00039,1,116
3923,5.0,18091.0,00039,2,90
3924,5.0,18091.0,0037A,1,356
3925,5.0,18091.0,0037A,2,286
3926,5.0,18091.0,0037B,1,476
3927,5.0,18091.0,0037B,2,413
3928,5.0,18098.0,00108,1,1599
3929,5.0,18098.0,00108,2,1789
3930,5.0,18098.0,00109,1,908
3931,5.0,18098.0,00109,2,934
3932,5.0,18098.0,00110,1,312
3933,5.0,18098.0,00110,2,266
3934,5.0,18098.0,00111,1,153
3935,5.0,18098.0,00111,2,114
3936,5.0,18105.0,00023,1,9911
3937,5.0,18105.0,00023,2,11091
3938,5.0,18105.0,00024,1,662
3939,5.0,18105.0,00024,2,719
3940,5.0,18105.0,00025,1,820
3941,5.0,18105.0,00025,2,826
3942,5.0,18105.0,00026,1,595
3943,5.0,18105.0,00026,2,579
3944,5.0,18105.0,00027,1,606
3945,5.0,18105.0,00027,2,557
3946,5.0,18105.0,00028,1,354
3947,5.0,18105.0,00028,2,137
3948,5.0,18105.0,00029,1,307
3949,5.0,18105.0,00029,2,137
3950,5.0,18112.0,00055,1,7252
3951,5.0,18112.0,00055,2,8263
3952,5.0,18112.0,00056,1,1128
3953,5.0,18112.0,00056,2,1038
3954,5.0,18112.0,00057,1,497
3955,5.0,18112.0,00057,2,423
3956,5.0,18112.0,00058,1,212
3957,5.0,18112.0,00058,2,123
3958,5.0,18112.0,00059,1,921
3959,5.0,18112.0,00059,2,736
3960,5.0,18112.0,0059A,1,2532
3961,5.0,18112.0,0059A,2,2229
3962,5.0,18119.0,00049,1,7826
3963,5.0,18119.0,00049,2,9004
3964,5.0,18119.0,00050,1,239
3965,5.0,18119.0,00050,2,189
3966,5.0,18119.0,00051,1,1019
3967,5.0,18119.0,00051,2,851
3968,5.0,18119.0,00052,1,376
3969,5.0,18119.0,00052,2,279
3970,5.0,18119.0,00053,1,514
3971,5.0,18119.0,00053,2,403
3972,5.0,18119.0,00054,1,5661
3973,5.0,18119.0,00054,2,6146
3974,5.0,18126.0,00091,1,3591
3975,5.0,18126.0,00091,2,4189
3976,5.0,18126.0,00092,1,971
3977,5.0,18126.0,00092,2,948
3978,5.0,18126.0,00093,1,752
3979,5.0,18126.0,00093,2,764
3980,5.0,18126.0,00094,1,1141
3981,5.0,18126.0,00094,2,1111
3982,5.0,18126.0,00095,1,431
3983,5.0,18126.0,00095,2,401
3984,5.0,18133.0,00126,1,499
3985,5.0,18133.0,00126,2,540
3986,5.0,18133.0,00127,1,485
3987,5.0,18133.0,00127,2,536
3988,5.0,18133.0,00128,1,201
3989,5.0,18133.0,00128,2,189
3990,5.0,18133.0,00129,1,401
3991,5.0,18133.0,00129,2,401
3992,5.0,18133.0,00130,1,139
3993,5.0,18133.0,00130,2,132
3994,5.0,18133.0,00131,1,2106
3995,5.0,18133.0,00131,2,2150
3996,5.0,18133.0,0128A,1,852
3997,5.0,18133.0,0128A,2,866
3998,5.0,18133.0,0130A,1,262
3999,5.0,18133.0,0130A,2,244
4000,5.0,18140.0,00060,1,3140
4001,5.0,18140.0,00060,2,3506
4002,5.0,18140.0,00061,1,1525
4003,5.0,18140.0,00061,2,1695
4004,5.0,18140.0,00062,1,395
4005,5.0,18140.0,00062,2,352
4006,5.0,18140.0,00063,1,186
4007,5.0,18140.0,00063,2,159
4008,5.0,18140.0,00064,1,229
4009,5.0,18140.0,00064,2,209
4010,5.0,18140.0,00065,1,249
4011,5.0,18140.0,00065,2,203
4012,5.0,18140.0,00066,1,124
4013,5.0,18140.0,00066,2,96
4014,5.0,18147.0,00096,1,1628
4015,5.0,18147.0,00096,2,1952
4016,5.0,18147.0,00097,1,839
4017,5.0,18147.0,00097,2,839
4018,5.0,18147.0,00098,1,508
4019,5.0,18147.0,00098,2,362
4020,5.0,18147.0,00099,1,274
4021,5.0,18147.0,00099,2,122
4022,5.0,18147.0,00100,1,907
4023,5.0,18147.0,00100,2,970
4024,5.0,18154.0,00137,1,1649
4025,5.0,18154.0,00137,2,1742
4026,5.0,18154.0,00138,1,412
4027,5.0,18154.0,00138,2,361
4028,5.0,18154.0,00139,1,210
4029,5.0,18154.0,00140,1,909
4030,5.0,18154.0,00140,2,940
4031,5.0,18161.0,00077,1,2275
4032,5.0,18161.0,00077,2,2587
4033,5.0,18161.0,00078,1,653
4034,5.0,18161.0,00078,2,644
4035,5.0,18161.0,00079,1,1130
4036,5.0,18161.0,00079,2,1141
4037,5.0,18161.0,00080,1,421
4038,5.0,18161.0,00080,2,388
4039,5.0,18161.0,00081,1,455
4040,5.0,18161.0,00081,2,408
4041,5.0,18161.0,00082,1,811
4042,5.0,18161.0,00082,2,853
4043,5.0,18168.0,00040,1,4470
4044,5.0,18168.0,00040,2,5202
4045,5.0,18168.0,00041,1,3521
4046,5.0,18168.0,00041,2,3766
4047,5.0,18168.0,00042,1,404
4048,5.0,18168.0,00042,2,314
4049,5.0,18168.0,00043,1,632
4050,5.0,18168.0,00043,2,474
4051,5.0,18168.0,00044,1,437
4052,5.0,18168.0,00044,2,416
4053,5.0,18168.0,00045,1,9653
4054,5.0,18168.0,00045,2,9794
4055,5.0,18168.0,00046,1,182
4056,5.0,18168.0,00046,2,86
4057,5.0,18168.0,00047,1,252
4058,5.0,18168.0,00047,2,187
4059,5.0,18168.0,00048,1,160
4060,5.0,18168.0,00048,2,68
4061,5.0,18175.0,00121,1,342
4062,5.0,18175.0,00121,2,335
4063,5.0,18175.0,00122,1,2096
4064,5.0,18175.0,00122,2,2470
4065,5.0,18175.0,00123,1,240
4066,5.0,18175.0,00123,2,183
4067,5.0,18175.0,00125,1,103
4068,5.0,18175.0,00125,2,69
4069,6.0,22007.0,00130,1,1941
4070,6.0,22007.0,00130,2,1849
4071,6.0,22007.0,00131,1,3318
4072,6.0,22007.0,00131,2,3142
4073,6.0,22007.0,00132,1,2227
4074,6.0,22007.0,00132,2,2050
4075,6.0,22007.0,00133,1,3112
4076,6.0,22007.0,00133,2,3085
4077,6.0,22014.0,00049,1,613
4078,6.0,22014.0,00049,2,602
4079,6.0,22014.0,00050,1,105
4080,6.0,22014.0,00050,2,70
4081,6.0,22014.0,00052,1,1709
4082,6.0,22014.0,00052,2,1735
4083,6.0,22014.0,00053,1,3623
4084,6.0,22014.0,00053,2,3944
4085,6.0,22014.0,00054,1,991
4086,6.0,22014.0,00054,2,1026
4087,6.0,22014.0,00056,1,112
4088,6.0,22014.0,00056,2,97
4089,6.0,22014.0,00057,1,287
4090,6.0,22014.0,00057,2,221
4091,6.0,22014.0,0055A,1,675
4092,6.0,22014.0,0055A,2,643
4093,6.0,22014.0,0055B,1,218
4094,6.0,22014.0,0055B,2,204
4095,6.0,22021.0,00087,1,625
4096,6.0,22021.0,00087,2,542
4097,6.0,22021.0,00088,1,1740
4098,6.0,22021.0,00088,2,2217
4099,6.0,22021.0,00089,1,4346
4100,6.0,22021.0,00089,2,4723
4101,6.0,22021.0,00090,1,2931
4102,6.0,22021.0,00090,2,3245
4103,6.0,22021.0,00091,1,7855
4104,6.0,22021.0,00091,2,8365
4105,6.0,22021.0,00092,1,1751
4106,6.0,22021.0,00092,2,1879
4107,6.0,22021.0,00093,1,6739
4108,6.0,22021.0,00093,2,7866
4109,6.0,22021.0,00094,1,4728
4110,6.0,22021.0,00094,2,5261
4111,6.0,22021.0,00095,1,288
4112,6.0,22021.0,00095,2,212
4113,6.0,22021.0,00096,1,311
4114,6.0,22021.0,00096,2,258
4115,6.0,22021.0,00097,1,172
4116,6.0,22021.0,00097,2,143
4117,6.0,22028.0,00119,1,9511
4118,6.0,22028.0,00119,2,10273
4119,6.0,22028.0,00120,1,559
4120,6.0,22028.0,00120,2,463
4121,6.0,22036.0,00121,1,339
4122,6.0,22036.0,00121,2,256
4123,6.0,22036.0,00122,1,4982
4124,6.0,22036.0,00122,2,5041
4125,6.0,22036.0,00123,1,391
4126,6.0,22036.0,00123,2,345
4127,6.0,22036.0,00124,1,168
4128,6.0,22036.0,00124,2,136
4129,6.0,22036.0,00125,1,1566
4130,6.0,22036.0,00125,2,1399
4131,6.0,22039.0,00126,1,2522
4132,6.0,22039.0,00126,2,2491
4133,6.0,22043.0,00127,1,191
4134,6.0,22043.0,00127,2,138
4135,6.0,22043.0,00128,1,2712
4136,6.0,22043.0,00128,2,2765
4137,6.0,22043.0,00129,1,1168
4138,6.0,22043.0,00129,2,890
4139,6.0,22049.0,00115,1,3580
4140,6.0,22049.0,00115,2,3622
4141,6.0,22056.0,00037,1,389
4142,6.0,22056.0,00037,2,386
4143,6.0,22056.0,00038,1,1739
4144,6.0,22056.0,00038,2,1770
4145,6.0,22056.0,00039,1,1051
4146,6.0,22056.0,00039,2,1071
4147,6.0,22056.0,00040,1,1402
4148,6.0,22056.0,00040,2,1391
4149,6.0,22063.0,00136,1,9353
4150,6.0,22063.0,00136,2,9993
4151,6.0,22063.0,00137,1,844
4152,6.0,22063.0,00137,2,701
4153,6.0,22063.0,00139,1,1160
4154,6.0,22063.0,00139,2,1004
4155,6.0,22063.0,0134A,1,452
4156,6.0,22063.0,0134A,2,398
4157,6.0,22063.0,0134B,1,650
4158,6.0,22063.0,0134B,2,523
4159,6.0,22063.0,0134C,1,804
4160,6.0,22063.0,0134C,2,753
4161,6.0,22063.0,0134D,1,1074
4162,6.0,22063.0,0134D,2,1137
4163,6.0,22063.0,0135A,1,519
4164,6.0,22063.0,0135A,2,454
4165,6.0,22063.0,0135B,1,2454
4166,6.0,22063.0,0135B,2,2258
4167,6.0,22063.0,0135C,1,461
4168,6.0,22063.0,0135C,2,356
4169,6.0,22063.0,0138A,1,409
4170,6.0,22063.0,0138A,2,321
4171,6.0,22063.0,0138B,1,1643
4172,6.0,22063.0,0138B,2,1676
4173,6.0,22070.0,00110,1,290
4174,6.0,22070.0,00110,2,200
4175,6.0,22070.0,00111,1,926
4176,6.0,22070.0,00111,2,1001
4177,6.0,22070.0,00112,1,1992
4178,6.0,22070.0,00112,2,2061
4179,6.0,22070.0,00113,1,3114
4180,6.0,22070.0,00113,2,3210
4181,6.0,22070.0,00114,1,292
4182,6.0,22070.0,00114,2,207
4183,6.0,22077.0,00032,1,3570
4184,6.0,22077.0,00032,2,3720
4185,6.0,22077.0,00033,1,201
4186,6.0,22077.0,00033,2,179
4187,6.0,22077.0,00034,1,231
4188,6.0,22077.0,00034,2,223
4189,6.0,22077.0,00035,1,54
4190,6.0,22077.0,00035,2,43
4191,6.0,22084.0,00058,1,157
4192,6.0,22084.0,00058,2,110
4193,6.0,22084.0,00059,1,536
4194,6.0,22084.0,00059,2,472
4195,6.0,22084.0,00060,1,587
4196,6.0,22084.0,00060,2,548
4197,6.0,22084.0,00061,1,120
4198,6.0,22084.0,00061,2,96
4199,6.0,22084.0,00062,1,10063
4200,6.0,22084.0,00062,2,10753
4201,6.0,22084.0,00063,1,474
4202,6.0,22084.0,00063,2,370
4203,6.0,22084.0,00064,1,1549
4204,6.0,22084.0,00064,2,1549
4205,6.0,22084.0,00065,1,4629
4206,6.0,22084.0,00065,2,4500
4207,6.0,22084.0,00066,1,362
4208,6.0,22084.0,00066,2,391
4209,6.0,22084.0,00067,1,403
4210,6.0,22084.0,00067,2,334
4211,6.0,22091.0,00107,1,551
4212,6.0,22091.0,00107,2,483
4213,6.0,22091.0,00108,1,7055
4214,6.0,22091.0,00108,2,7144
4215,6.0,22091.0,00109,1,465
4216,6.0,22091.0,00109,2,322
4217,6.0,22098.0,00076,1,402
4218,6.0,22098.0,00076,2,304
4219,6.0,22098.0,00077,1,534
4220,6.0,22098.0,00077,2,595
4221,6.0,22098.0,00078,1,8632
4222,6.0,22098.0,00078,2,9829
4223,6.0,22098.0,00079,1,4723
4224,6.0,22098.0,00079,2,5053
4225,6.0,22098.0,00080,1,2933
4226,6.0,22098.0,00080,2,3051
4227,6.0,22098.0,00081,1,116
4228,6.0,22098.0,00081,2,99
4229,6.0,22098.0,00082,1,262
4230,6.0,22098.0,00082,2,224
4231,6.0,22105.0,00117,1,8618
4232,6.0,22105.0,00117,2,9140
4233,6.0,22105.0,00118,1,867
4234,6.0,22105.0,00118,2,716
4235,6.0,22112.0,00083,1,265
4236,6.0,22112.0,00083,2,226
4237,6.0,22112.0,00084,1,3274
4238,6.0,22112.0,00084,2,3448
4239,6.0,22112.0,00085,1,1143
4240,6.0,22112.0,00085,2,1172
4241,6.0,22112.0,00086,1,1425
4242,6.0,22112.0,00086,2,1418
4243,6.0,22119.0,00045,1,239
4244,6.0,22119.0,00045,2,196
4245,6.0,22119.0,00046,1,322
4246,6.0,22119.0,00046,2,280
4247,6.0,22119.0,00047,1,3323
4248,6.0,22119.0,00047,2,3611
4249,6.0,22119.0,00048,1,73
4250,6.0,22119.0,00048,2,45
4251,6.0,22126.0,00028,1,1245
4252,6.0,22126.0,00028,2,1301
4253,6.0,22126.0,00029,1,1901
4254,6.0,22126.0,00029,2,2026
4255,6.0,22126.0,00030,1,280
4256,6.0,22126.0,00030,2,225
4257,6.0,22126.0,00031,1,37
4258,6.0,22126.0,00031,2,16
4259,6.0,22133.0,00098,1,8733
4260,6.0,22133.0,00098,2,9337
4261,6.0,22133.0,00099,1,498
4262,6.0,22133.0,00099,2,433
4263,6.0,22133.0,00100,1,1003
4264,6.0,22133.0,00100,2,853
4265,6.0,22133.0,00101,1,552
4266,6.0,22133.0,00101,2,529
4267,6.0,22140.0,00001,1,991
4268,6.0,22140.0,00001,2,1332
4269,6.0,22140.0,00002,1,2047
4270,6.0,22140.0,00002,2,2710
4271,6.0,22140.0,00003,1,2637
4272,6.0,22140.0,00003,2,2638
4273,6.0,22140.0,00004,1,2191
4274,6.0,22140.0,00004,2,2635
4275,6.0,22140.0,00006,1,1533
4276,6.0,22140.0,00006,2,1837
4277,6.0,22140.0,00009,1,7237
4278,6.0,22140.0,00009,2,8031
4279,6.0,22140.0,00010,1,3294
4280,6.0,22140.0,00010,2,3805
4281,6.0,22140.0,00012,1,163
4282,6.0,22140.0,00012,2,96
4283,6.0,22140.0,00014,1,2056
4284,6.0,22140.0,00014,2,2353
4285,6.0,22140.0,00015,1,3802
4286,6.0,22140.0,00015,2,4351
4287,6.0,22140.0,00017,1,1642
4288,6.0,22140.0,00017,2,2099
4289,6.0,22140.0,00018,1,3238
4290,6.0,22140.0,00018,2,3877
4291,6.0,22140.0,00020,1,3674
4292,6.0,22140.0,00020,2,3572
4293,6.0,22140.0,00021,1,6713
4294,6.0,22140.0,00021,2,6937
4295,6.0,22140.0,00023,1,4843
4296,6.0,22140.0,00023,2,5208
4297,6.0,22140.0,00024,1,178
4298,6.0,22140.0,00024,2,144
4299,6.0,22140.0,00025,1,96
4300,6.0,22140.0,00025,2,55
4301,6.0,22140.0,00026,1,1214
4302,6.0,22140.0,00026,2,1157
4303,6.0,22140.0,00027,1,351
4304,6.0,22140.0,00027,2,341
4305,6.0,22140.0,0005A,1,6654
4306,6.0,22140.0,0005A,2,7741
4307,6.0,22140.0,0005B,1,4003
4308,6.0,22140.0,0005B,2,4519
4309,6.0,22140.0,0007A,1,4563
4310,6.0,22140.0,0007A,2,5212
4311,6.0,22140.0,0007B,1,6128
4312,6.0,22140.0,0007B,2,6525
4313,6.0,22140.0,0008A,1,6615
4314,6.0,22140.0,0008A,2,7345
4315,6.0,22140.0,0008B,1,9628
4316,6.0,22140.0,0008B,2,10769
4317,6.0,22140.0,0011A,1,3383
4318,6.0,22140.0,0011A,2,3691
4319,6.0,22140.0,0011B,1,6753
4320,6.0,22140.0,0011B,2,7496
4321,6.0,22140.0,0013A,1,505
4322,6.0,22140.0,0013A,2,640
4323,6.0,22140.0,0013B,1,3334
4324,6.0,22140.0,0013B,2,3443
4325,6.0,22140.0,0016A,1,5812
4326,6.0,22140.0,0016A,2,6629
4327,6.0,22140.0,0016B,1,5398
4328,6.0,22140.0,0016B,2,6551
4329,6.0,22140.0,0016C,1,6483
4330,6.0,22140.0,0016C,2,7601
4331,6.0,22140.0,0019A,1,3140
4332,6.0,22140.0,0019A,2,3901
4333,6.0,22140.0,0019B,1,1666
4334,6.0,22140.0,0019B,2,1919
4335,6.0,22140.0,0022A,1,5644
4336,6.0,22140.0,0022A,2,5570
4337,6.0,22140.0,0022B,1,4132
4338,6.0,22140.0,0022B,2,4236
4339,6.0,22147.0,00073,1,420
4340,6.0,22147.0,00073,2,305
4341,6.0,22147.0,00074,1,3527
4342,6.0,22147.0,00074,2,3743
4343,6.0,22147.0,00075,1,738
4344,6.0,22147.0,00075,2,667
4345,6.0,22154.0,00041,1,1627
4346,6.0,22154.0,00041,2,1566
4347,6.0,22154.0,00042,1,779
4348,6.0,22154.0,00042,2,742
4349,6.0,22154.0,00043,1,1338
4350,6.0,22154.0,00043,2,1274
4351,6.0,22154.0,00044,1,1535
4352,6.0,22154.0,00044,2,1484
4353,6.0,22161.0,00068,1,609
4354,6.0,22161.0,00068,2,507
4355,6.0,22161.0,00069,1,171
4356,6.0,22161.0,00070,1,461
4357,6.0,22161.0,00070,2,481
4358,6.0,22161.0,00071,1,50
4359,6.0,22161.0,00071,2,49
4360,6.0,22161.0,00072,1,85
4361,6.0,22161.0,00072,2,52
4362,6.0,22168.0,00102,1,236
4363,6.0,22168.0,00102,2,176
4364,6.0,22168.0,00103,1,623
4365,6.0,22168.0,00103,2,453
4366,6.0,22168.0,00104,1,6979
4367,6.0,22168.0,00104,2,7404
4368,6.0,22168.0,00105,1,1223
4369,6.0,22168.0,00105,2,1050
4370,6.0,22168.0,00106,1,146
4371,6.0,22168.0,00106,2,108
4372,7.0,26007.0,00026,1,3251
4373,7.0,26007.0,00026,2,3593
4374,7.0,26007.0,00027,1,2579
4375,7.0,26007.0,00027,2,2917
4376,7.0,26007.0,00028,1,8259
4377,7.0,26007.0,00028,2,8075
4378,7.0,26007.0,00029,1,2947
4379,7.0,26007.0,00029,2,3248
4380,7.0,26007.0,00030,1,5008
4381,7.0,26007.0,00030,2,5114
4382,7.0,26007.0,00031,1,5794
4383,7.0,26007.0,00031,2,5791
4384,7.0,26007.0,00032,1,326
4385,7.0,26007.0,00032,2,244
4386,7.0,26014.0,00037,1,537
4387,7.0,26014.0,00037,2,504
4388,7.0,26014.0,00039,1,1491
4389,7.0,26014.0,00039,2,1564
4390,7.0,26014.0,00040,1,458
4391,7.0,26014.0,00040,2,462
4392,7.0,26014.0,00041,1,861
4393,7.0,26014.0,00041,2,767
4394,7.0,26014.0,00042,1,662
4395,7.0,26014.0,00042,2,624
4396,7.0,26014.0,00043,1,1066
4397,7.0,26014.0,00043,2,1078
4398,7.0,26014.0,00057,1,158
4399,7.0,26014.0,00057,2,106
4400,7.0,26014.0,0044A,1,2080
4401,7.0,26014.0,0044A,2,2105
4402,7.0,26021.0,00086,1,3380
4403,7.0,26021.0,00086,2,3397
4404,7.0,26021.0,00087,1,535
4405,7.0,26021.0,00087,2,487
4406,7.0,26021.0,00088,1,398
4407,7.0,26021.0,00088,2,189
4408,7.0,26021.0,00089,1,309
4409,7.0,26021.0,00089,2,307
4410,7.0,26021.0,00090,1,118
4411,7.0,26021.0,00090,2,130
4412,7.0,26021.0,00091,1,2253
4413,7.0,26021.0,00091,2,2184
4414,7.0,26021.0,00092,1,1189
4415,7.0,26021.0,00092,2,1056
4416,7.0,26021.0,00093,1,1025
4417,7.0,26021.0,00093,2,1034
4418,7.0,26021.0,00094,1,658
4419,7.0,26021.0,00094,2,614
4420,7.0,26021.0,00095,1,4858
4421,7.0,26021.0,00095,2,4889
4422,7.0,26021.0,00096,1,3396
4423,7.0,26021.0,00096,2,3474
4424,7.0,26021.0,00097,1,4880
4425,7.0,26021.0,00097,2,4849
4426,7.0,26021.0,00098,1,921
4427,7.0,26021.0,00098,2,946
4428,7.0,26021.0,00099,1,2487
4429,7.0,26021.0,00099,2,2478
4430,7.0,26021.0,00100,1,1336
4431,7.0,26021.0,00100,2,1448
4432,7.0,26021.0,00101,1,1680
4433,7.0,26021.0,00101,2,1646
4434,7.0,26021.0,00102,1,3720
4435,7.0,26021.0,00102,2,3792
4436,7.0,26021.0,00103,1,4215
4437,7.0,26021.0,00103,2,4132
